time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3609.895589	301.341888	0.092456	0.024386	253
3618.595552	196.006409	0.043126	0.014821	255
3620.610832	271.588135	1.034023	-0.041101	1
3622.625785	271.673279	0.972417	-0.040685	3
3624.641339	271.753662	0.912014	-0.039856	5
3626.658200	271.839630	0.853797	-0.038262	7
3628.677902	272.039093	0.797828	-0.036579	9
3630.700005	272.371338	0.744620	-0.034572	11
3632.722214	272.756042	0.695681	-0.032778	13
3634.740153	272.928864	0.653127	-0.031150	15
3636.749788	272.461090	0.617505	-0.029755	17
3638.749516	271.045654	0.581302	-0.029017	19
3640.745754	269.269867	0.535679	-0.028198	21
3642.749996	268.384583	0.490126	-0.026493	23
3644.768593	268.983032	0.451722	-0.023371	25
3646.801878	270.636322	0.422319	-0.020405	27
3648.840778	272.226715	0.397502	-0.019096	29
3650.878798	273.180389	0.374064	-0.018313	31
3652.905050	273.429962	0.351520	-0.018158	33
3654.919070	273.034760	0.329877	-0.017212	35
3656.922450	272.274597	0.308323	-0.015534	37
3658.923343	271.564209	0.285913	-0.013968	39
3660.926478	271.059479	0.264870	-0.012724	41
3662.932877	270.711761	0.243681	-0.011870	43
3664.948376	270.666870	0.225816	-0.010890	45
3666.976017	270.722412	0.209044	-0.010006	47
3669.004094	270.598389	0.194801	-0.009530	49
3671.044334	270.195435	0.182179	-0.008979	51
3673.086089	269.652679	0.170655	-0.008724	53
3675.118408	269.327209	0.161574	-0.007609	55
